P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,failure
-27.060699870696034,1.0472885928121571,-0.023380091749117406,-1.380428831475348,1.1254474263378802,-0.545577101046713,0.2375123904623215,0.7228112036015414,-0.25361611694994607,-0.4906050640611695,-0.0053703721342946735,-0.05216732232422246,-0.12908804430018225,0.25993239788554345,-0.10613162895861952,0.3059841235780477,-0.13898918586912176,0.025038597151088644,-0.041044401810694686,-0.09770667928288398,-0.10882887310247766,-0.09392116202291732,0.24230807203332957,-0.04930368586902969,0.09549648721205593,-0.07768825944298677,0.2241549263494118,-0.050881238082594475,0.18123776521455928,0.04093907376401232,0.12442780841419564,-0.013784262227364721,0.13108556630812584,-0.07647705006831591,-0.17743755087000485,0.009874883938292845,0.16904224662847306,-0.007400937940429681,0.040631509209778295,0.02024361916738346,0.028456461275618405,0.10461039939491143,0.02064224194092099,0.1281668809733496,0.1611139256150107,-0.05073703357284979,-0.15734643932346515,0.06831069481581582,0.3416631620816617,-0.10606928673192385,0
-107.06363001057811,0.7989434095069556,-0.7803245505566978,1.124966190129163,0.7510813348028739,0.5733292123880884,-0.709141057055414,0.24425602131969956,0.020257743063906597,0.2837423765815091,-0.26018188255249436,0.5083379931983775,-0.054765784105103896,0.18284346419086767,-0.2045566641000486,0.1979813757462068,-0.6097571631540163,0.45526108933477893,0.04710720412080935,0.604887955958649,-0.43654487092017286,-0.09918108877677627,-0.09696401411950886,-0.17767919751553926,-0.11985310740812818,-0.27590500059145706,-0.13606103244376494,-0.18406574027531958,-0.18827654362530655,-0.16791772692463341,0.07219305244954569,-0.12756810174272748,-0.17991341007957065,-0.3299349390929142,0.27338964776868957,0.1284121271895341,-0.13391323309186096,-0.012298361516904631,0.032214861163116816,0.30381400103925493,0.4960941535626531,-0.48750194973627387,0.5085037223487713,0.0025479475759006623,-0.1277544734621818,-0.27459334340340547,-0.012818186284454402,-0.012930415436669333,0.016251193648958957,0.10858716328389378,0
-107.06467229115113,0.02361435878841364,-0.07958685742752744,0.8014996619186464,0.45359376351000297,0.17865127572444572,-0.5547220969434004,-0.5892249403892653,-0.32689981428024995,0.19683366043104852,-0.35192453834364223,0.4517837023623147,-0.2617468561012003,0.18973461595708804,-0.14407828031251754,-0.17197580247236652,-0.16377227042287942,0.2316434795273201,0.5530963377055049,-0.559996991891026,0.10742163648936387,0.0827128565101721,-0.09490924119052613,0.07519126063445045,-0.09833946307342106,0.14654070393459823,0.16615157202251363,-0.26015658581318046,-0.0462877906695824,-0.0255044424150381,-0.10232669990471079,-0.10028531457746592,-0.15167092369240492,-0.08113642979598375,0.1780635169048641,0.0515458458489318,-0.06178662800359233,0.05499906242868074,0.05095684972885669,-0.03854259009724897,-0.03690655461557611,-0.02653932681455987,-0.061519072475819316,0.0430309936380419,0.06619461042481381,-0.002359347639843317,-0.04264267906801715,-0.037207648614699364,-0.07744812306277954,-0.04696550427769508,0
-107.06393657361313,0.3460245175737453,-0.7034396943698301,1.3879987265372495,0.7681398692764341,0.5985675400624482,-0.6971018221466186,0.32575697201229625,0.16830919005108094,0.23300080921888636,-0.30039073512026776,0.45055777161471344,-0.0947350913196551,0.2051934564986677,-0.1606379168051795,0.0043782030766403544,-0.2036351055526325,0.6897212368841854,-0.33251944815128603,0.005826933922446096,-0.08284792363270661,-0.10100435605291153,0.16359142810905958,-0.12359747301638066,-0.014218984239972293,-0.2552671792844587,-0.12132392692308888,-0.23929020146054264,0.024053657528689813,-0.014100930628260606,0.03873635209869491,-0.17752480445793775,-0.1870320087287255,-0.5427713688758429,-0.20168017846969988,0.12120047288876261,-0.0708755713500158,0.6693227150395592,-0.11059791747588929,-0.05516397223296981,0.2135425782323158,0.3683674079733181,-0.3474965514261277,-0.5925857679754638,-0.006399530903296242,0.04865666997850778,0.42887353542395484,-0.05607698472308321,0.04159911648116726,0.17041966397308897,0
17.946906391542544,1.8005047308588271,-1.8317719022404495,2.769798532952014,-0.04807343789566491,-0.8181032750584073,-0.21184814546060557,-0.17202009006039054,-0.310944822943039,-0.3733316777236768,-0.19865783971855833,-0.4559983222352869,0.1623874121272792,-0.24705839566692275,0.6604252717226039,-0.0665435293898539,0.08497590690375334,0.280703010874828,-0.10581009153912181,-0.05510873998222233,-0.137759597688609,-0.20419066726716864,-0.3575163776340404,0.7161181380700943,0.20376309848021454,-0.029280770874439616,-0.2987853681786572,-0.0502902453613445,0.015478020168845417,-0.24841840229297463,0.1484172452725003,-0.16919410101832566,-0.0677909721917914,0.17685230721672918,-0.01634629752886459,0.07867346669800447,-0.03421927434741752,-0.02865538238753989,0.11595338723867352,0.038419865484031916,0.006889114218374799,-0.05481008429878349,-0.030570386931552947,0.014020919529795317,0.05985194094959379,0.017627179492464964,-0.014947129211469361,7.14808785464926e-05,-0.04646008336100186,0.01674386992117074,0
-107.0658739095446,0.7826889517469334,0.6467784637092145,-0.052535125874310674,0.7330087530400362,0.5433471930749388,-0.7810782835676537,0.28222884104698515,0.1451349823167837,0.2573728016748606,-0.3407178933517513,0.469065169733096,-0.31712291456045677,0.21353463285887686,-0.29103263442775396,-0.2732505136360111,-0.17523327290524948,0.7872358545002084,0.35714509255079785,-0.45663646445453804,-0.09596675298020456,0.08940043482261849,0.1276566862497599,-0.08057291708371486,-0.12215764149705115,-0.12071521949841689,-0.02718480955601755,-0.37703649690471464,-0.17502901974142995,0.15643221677619906,-0.11502642884201954,-0.07427394234873955,-0.2845212275478195,-0.14620378322330496,0.08724725117806056,0.07977462639389202,-0.07278141556312981,-0.042132004874591754,0.18310919255569888,-0.15690999175612366,0.2103168450973549,-0.08109909292982766,-0.02969650491654196,-0.09232363844112375,0.09666864395814684,-0.021561307393879094,-0.10978102065226215,-0.08413482365728381,-0.0028936124623246745,-0.03797007704262963,0
17.948052576680883,3.516625674122735,-1.9241799332210934,1.4601920891764308,-0.035542676365078976,-0.7950412907094943,-0.22017282347389158,-0.23512619217140726,-0.32897652088334595,-0.35494995888723413,-0.22914996943197935,-0.4445593613501744,0.21242525865564355,-0.29539157890338547,0.6431719228703752,-0.045562510502422195,0.0408426366540369,0.27825655615641914,-0.08313206837831974,-0.028668960321823624,-0.11159375112160075,-0.21600067132737022,-0.35662253616457873,0.7372210379849716,0.23400282001888198,-0.03560529253686478,-0.28028497728649565,-0.04241864343808951,0.014695916682878955,-0.25572738214366736,0.16239664411042398,-0.17537413348896605,-0.0767739403387015,0.17832264077142135,-0.01537677869565118,0.07619019028311488,-0.02128256664237787,-0.031311012387663116,0.10149377478279945,0.040511558590859774,0.014877073044125982,-0.04548118677620766,-0.03169600993697802,-0.0054854150267989845,0.06371607893303154,0.02419811781371837,-0.022321375681771016,0.0018579634141198335,-0.04254559209533177,0.018330588927603243,0
-107.06231212011643,1.842355518033723,-0.8328223902683106,-0.06521679811121131,0.6827264696069061,0.48603960368068394,-0.48673369158782265,-0.09096460494587878,0.37244835868283704,-0.3024440810374418,0.008925682317092721,-0.2009567064884626,-0.3231785917376656,-0.18754098794127133,-0.3295345904667258,0.07915133191705236,-0.29313993171576114,-0.320887334702543,-0.4194715188903909,-0.4475729089545711,-0.1905824544508649,0.06668373050794751,0.08215293802582617,0.1292432451750818,0.10773152361027903,-0.247521971637052,0.12787460421444385,0.038310244665006654,0.04704770659729333,-0.1830695018300297,0.02590645921676903,-0.0960282651266542,-0.058250927203012504,-0.05896538996444357,-0.17461983669928607,0.002482089783550174,0.1407664925764529,-0.17287981515731082,0.14186151121984292,-0.2437215899389317,0.10023838390386346,-0.0785503497153917,0.26746263524614855,0.48305688457886803,0.3031856410260417,0.05336281117182531,0.5503957781977744,-0.0041891661462150715,-0.2107598418640446,-0.04957724241856804,0
-107.06252164825904,-0.29816789889185563,-0.9233454743481663,2.082739293110279,0.43068420076234465,0.1719767464801402,-0.28088921103093906,-0.7595554026156022,0.013086331651038736,-0.2732605388501469,0.07220635463507867,-0.16453127410547005,-0.3183208459549574,-0.19675747040342062,-0.2450141597216863,0.09276014832841248,-0.29427377666606525,-0.26504981592301535,-0.5069555513760071,-0.5130672898473402,-0.21681617712197448,0.0828088680233671,0.0043474796637710126,0.061440579955463,-0.01081659794762017,0.01662338528745166,-0.049469634884064986,0.06170633441514024,-0.1523514485336636,-0.17034986400351892,-0.012196373654661556,-0.01913805492391651,-0.07610711025461689,0.07248261693561021,-0.0032080813833610137,0.06147829581438592,-0.02505535363594883,0.003009122396153228,0.04903657509715814,0.04035042435303739,-0.014458030422581926,-0.0637417016826951,-0.016524898803629447,0.047674555433229224,0.04253504445633396,-0.0057956110269121895,0.0034394745412429867,0.02760041500482948,-0.0358502701774977,0.002547477576697206,0
-107.06499838467548,0.5172713756802076,-0.33173035763942976,0.19838592567280516,0.7155762854113897,0.5300720974618414,-0.7496033174643753,0.11538835955753751,-0.0021417500879625903,0.1812597371583887,-0.34922431036407287,0.38448732915436457,-0.1101784155489454,0.18363751789549698,-0.07437473973472537,-0.008796873242992302,-0.11515350559090937,-0.06086795581483692,-0.0033781240488095425,-0.05065988626479076,0.15008514999228856,-0.142055306687851,0.005174135804529088,0.01763250678841571,0.006807675265737824,-0.18505404416987337,0.16832276122412543,-0.1507419602006433,0.3336912220894984,-0.024644797172632144,0.09694750871524799,-0.3173918290673017,0.15632995228857904,-0.3171380520563682,0.1038955937749921,0.1551750145296788,1.0502226645401564,-0.14358506271807817,0.12485208930760744,-0.4270347820469758,0.11297804480769598,-0.15635441667118596,0.04912932579807099,0.4437122313313756,0.18412264494386246,0.22776143766677379,0.49925082989190095,-0.2449600533209622,-0.5630620493475127,-0.18801742208372021,0
17.94763596912119,2.649177410461693,-1.923038371813989,2.2395811683578355,-0.0423499469513638,-0.8084369645493105,-0.20256186108586044,-0.20795970724446464,-0.3163207653649897,-0.3688749579146551,-0.21116064084315883,-0.4504933934002134,0.18835602158661308,-0.26978887512169336,0.6524974457745835,-0.047360111204498054,0.05913322379404166,0.285843732161335,-0.0955971826157542,-0.04484915773278483,-0.12283453708061352,-0.21272664449429335,-0.3631187182742366,0.727659107613548,0.2201897864078663,-0.029840264572489745,-0.2883034333992601,-0.04311728560775698,0.01568023410783296,-0.2576984076884664,0.15583121326810037,-0.17310523568195796,-0.07340346897744274,0.17997422096832105,-0.0158738455799677,0.07970949682691338,-0.02757769064897654,-0.02925409917461153,0.11077098196602299,0.040622278623312025,0.010824662695717933,-0.05060104926319772,-0.03067400692156749,0.0058246512249648125,0.062623787257959,0.02151632422408859,-0.018836362573483662,0.001227703068104833,-0.046161210716628605,0.017902384740339745,0
-107.0624588350897,0.7241773847731796,-0.804807761908387,0.8552566529697391,0.43995231926395917,0.1923382580005093,-0.3369065945953794,-0.7791242374889767,-0.011145907616661638,-0.2446586706406771,0.044226419135185456,-0.15713779460475266,-0.2931722828875106,-0.23001457059231492,-0.25759517609311733,0.07170692240435471,-0.3052610205265056,-0.29069928259158906,-0.48962834133487587,-0.4865902019843208,-0.20879115178121646,0.08604191598221232,0.027905583025678755,0.06980294903070063,0.0015896899530689558,0.0030724114328907434,-0.04352614514402214,0.05389991865078593,-0.1550610775516786,-0.15312172255971332,-0.00577595944784252,-0.019562908636826942,-0.0770009210602638,0.06423575198219776,-0.002603828916712778,0.05137406206571229,-0.01827805894422313,-0.001295025474134757,0.03292443658389593,0.037147060510132404,-0.00964323313634011,-0.056643731892934465,-0.018921267985118072,0.030529633152202456,0.04155743064560494,-0.004317695427085885,-2.9991695785181838e-05,0.027625640839036635,-0.02728240601573766,0.002068634812166727,0
-107.06466245397888,0.2821938065882718,-0.45119120402819635,0.7045446642682721,0.7219724351437822,0.5161073983841741,-0.6967597774117165,0.10307779185636366,0.007923486319456585,0.15774346749064866,-0.3276950868298956,0.35951415725050473,-0.11051075374927752,0.2123325837748612,-0.0844781444753582,0.01579101669358373,-0.1296463385061379,-0.036424816242298576,-0.003765825333124419,-0.05849056921217443,0.12828181826774596,-0.1422999408366871,0.009578697620746295,-0.0020019280090208943,-0.009276144006474717,-0.13442156160535226,0.13630360075617298,-0.11299626400756542,0.31426736495616586,-0.10583501306096069,0.022036686905910773,-0.32373217197891385,0.16226641345424603,-0.22083286082174658,0.0871501808880914,0.18240017329075287,0.9804681286753787,-0.08055042155365474,0.06479537859481363,-0.10951857096911646,-0.005464131801210807,-0.16494947611790314,-0.16188631636847692,0.08945803412309729,0.13655340708527267,-0.055806471057793426,-0.3816169699535581,-0.0006134531269696723,0.13843581385059037,0.049936106628385,0
-107.06362625299134,1.240104823269378,-0.7603047908772854,0.6886800862056448,0.7313356361688965,0.5467455818129425,-0.7451392371354318,0.19695148187745118,0.007950786737351249,0.22919793586089568,-0.43910643199014615,0.4848174852769246,0.0175620160822087,0.23954643527172068,-0.1695184424690388,0.03116965196662696,-0.20143261801068227,0.009369752142811142,0.04294906817889271,-0.09084948408890543,0.2110465256677133,-0.12997155653860892,0.01435628733681406,0.05652076863352687,-0.1319950756048413,-0.26806835104803894,0.19675692442032713,-0.006825315827366753,0.5502773605555165,-0.21602202199815712,-0.19064243096808195,0.3240756648769761,0.8310677299930801,0.8408688438432416,-0.004811237379295559,-0.5138070848199072,-0.059832382019501015,0.05485470376386771,-0.08394820361849403,0.027655652999387558,0.007886267568571227,-0.09357019981603307,-0.005766045418248849,-0.1269528123911803,-0.04793026329862417,0.031893186553164504,0.01070082736964267,-0.008007771789204834,-0.05806767378647432,0.04565481654284716,0
-108.0613338160077,1.2380347100205327,-0.23472628561339706,-0.9608539268569778,-0.10811699269398029,-0.7310569747270903,-0.8406175863426831,-0.15796098661805966,-0.21699332124347098,-0.15853154692273638,-0.10040914893568106,-0.6474416039567145,0.47558789243472,-0.2274691203490711,0.46931489695551304,-0.3030730473452467,-0.029241180265555333,-0.013691091052302248,0.07944786921163748,-0.11420699020883297,0.11740014364822672,0.06762253828330703,0.0814150267525289,-0.07845168647236658,-0.06607809494931674,-0.14021971908114197,-0.12516952058821712,0.01753546668869675,-0.041017846719458934,0.05567098177225441,0.08111422796939903,0.12417038940089781,-0.07510333733847106,-0.04255184878230034,-0.028272676105799165,0.12655518264668628,0.011525935112981668,0.033254051168885135,0.015622068877399899,0.023275032873752276,-0.008639718661169022,-0.048955217500433044,-0.013019069243857652,0.012884176973372968,0.017148553493688223,-0.015019062301767624,-0.0030519885491398307,0.023160972310330454,0.0006989775813895343,-0.0027104947558569906,0
101.94059593007553,0.15252494419744947,-0.11363787366531838,-0.026480024129522054,0.24698087631303364,-0.4457931969975485,-0.7188126626565272,-0.06673365805807284,-0.4412811132723789,-0.20255310895853648,0.09947220883639246,-0.3909278657053375,0.32444327099972475,-0.3416385938212864,0.4452596157193049,-0.5864571395714248,0.04868429734849881,0.09244373805228269,0.04984337404099998,-0.1123060950210172,0.20522925108178974,-0.05028860549490207,-0.1720534116689603,-0.05558394941016694,-0.18922081610229582,-0.18512180272665824,-0.3033659004051545,0.4432402209091612,-0.04715817775752102,-0.314333509480704,0.08596397840532367,-0.07196001991400197,0.056173758602539425,-0.07631862674104486,-0.04455035716032813,0.15270225227248788,-0.11789226933559677,0.03228215139548227,0.08716435568256678,-0.03504590792327943,-0.036014602389495935,-0.12764801212261298,-0.025494817320382637,0.01586018093079352,0.04886252131582302,0.03278926091770791,-0.018938115921238893,0.019690134074994398,-0.053251791205623816,0.04750508128101241,1
